43: 33.74, 28, 0 108.55, -35, 0
44: 33.74, 28, 0 212.05, -35, 0
45: 33.74, 28, 0 206.05, -35, 0
46: 33.74, 28, 0 215.55, -35, 0
47: 33.74, 28, 0 218.05, -35, 0
48: 33.74, 28, 0 96.55, -187, 0
49: 33.74, 28, 0 84.55, -187, 0
50: 33.74, 28, 0 100.05, -187, 0
51: 33.74, 28, 0 108.55, -187, 0
52: 33.74, 28, 0 212.05, -187, 0
53: 33.74, 28, 0 206.05, -187, 0
54: 33.74, 28, 0 266.3, -187, 0
55: 33.74, 28, 0 218.05, -187, 0
56: 33.74, 28, 0 218.05, -187, 0
57: 33.74, 28, 0 215.55, -187, 0
58: 33.74, 28, 0 345.05, -35, 0
59: 33.74, 28, 0 333.05, -35, 0
60: 33.74, 28, 0 351.05, -35, 0
61: 33.74, 28, 0 348.55, -35, 0
62: 33.74, 28, 0 399.3, -35, 0
63: 33.74, 28, 0 351.05, -35, 0
64: 33.74, 28, 0 457.05, -35, 0
65: 33.74, 28, 0 451.05, -35, 0
66: 33.74, 28, 0 511.3, -35, 0
67: 33.74, 28, 0 463.05, -35, 0
68: 33.74, 28, 0 345.05, -187, 0
69: 33.74, 28, 0 333.05, -187, 0
70: 33.74, 28, 0 399.3, -187, 0
71: 33.74, 28, 0 351.05, -187, 0
72: 33.74, 28, 0 457.05, -187, 0
73: 33.74, 28, 0 451.05, -187, 0
74: 33.74, 28, 0 511.3, -187, 0
75: 33.74, 28, 0 462.8, -187, 0
76: 33.74, 28, 0 212.05, -27, 0
77: 33.74, 28, 0 96.55, -27, 0
78: 33.74, 28, 0 464.05, -187, 0
79: 33.74, 28, 0 464.05, -35, 0
80: 33.74, 28, 0 352.05, -187, 0
81: 33.74, 28, 0 352.05, -35, 0
82: 33.74, 28, 0 219.05, -187, 0
83: 33.74, 28, 0 219.05, -35, 0
84: 33.74, 28, 0 103.55, -187, 0
85: 33.74, 28, 0 103.55, -35, 0
86: 33.74, 28, 0 345.05, -27, 0
87: 33.74, 28, 0 457.05, -27, 0
88: 33.74, 28, 0 345.05, -35, 0
89: 33.74, 28, 0 38.601, 29, 0
0: -219.813, 28, 0 84.55, -187, 0
1: -219.813, 28, 0 38.8, -187, 0
2: -219.813, 28, 0 84.55, -35, 0
3: -219.813, 28, 0 38.8, -35, 0
4: -219.813, 28, 0 333.05, -35, 0
5: -219.813, 28, 0 287.3, -35, 0
6: -219.813, 28, 0 333.05, -187, 0
7: -219.813, 28, 0 287.3, -187, 0
10: -219.813, 28, 0 345.05, -187, 0
11: -219.813, 28, 0 345.05, -35, 0
12: -219.813, 28, 0 351.05, -187, 0
13: -219.813, 28, 0 348.55, -187, 0
14: -219.813, 28, 0 457.05, -187, 0
15: -219.813, 28, 0 457.05, -35, 0
16: -219.813, 28, 0 463.05, -35, 0
17: -219.813, 28, 0 460.55, -35, 0
18: -219.813, 28, 0 463.05, -187, 0
19: -219.813, 28, 0 460.55, -187, 0
20: -219.813, 28, 0 451.05, -35, 0
21: -219.813, 28, 0 402.8, -35, 0
22: -219.813, 28, 0 451.05, -187, 0
23: -219.813, 28, 0 402.8, -187, 0
24: -219.813, 28, 0 96.55, -35, 0
25: -219.813, 28, 0 39.839, 26.331, 0
26: -219.813, 28, 0 206.05, -35, 0
27: -219.813, 28, 0 157.8, -35, 0
28: -219.813, 28, 0 206.05, -187, 0
29: -219.813, 28, 0 157.8, -187, 0
30: -219.813, 28, 0 96.55, -187, 0
31: -219.813, 28, 0 96.55, -35, 0
32: -219.813, 28, 0 212.05, -187, 0
33: -219.813, 28, 0 212.05, -35, 0
34: -219.813, 28, 0 218.05, -35, 0
35: -219.813, 28, 0 266.3, -35, 0
36: -219.813, 28, 0 108.55, -35, 0
37: -219.813, 28, 0 154.3, -35, 0
38: -219.813, 28, 0 108.55, -187, 0
39: -219.813, 28, 0 154.3, -187, 0
40: -219.813, 28, 0 96.55, -35, 0
41: -219.813, 28, 0 84.55, -35, 0
42: -219.813, 28, 0 100.05, -35, 0
43: -219.813, 28, 0 108.55, -35, 0
44: -219.813, 28, 0 212.05, -35, 0
45: -219.813, 28, 0 206.05, -35, 0
46: -219.813, 28, 0 215.55, -35, 0
47: -219.813, 28, 0 218.05, -35, 0
48: -219.813, 28, 0 96.55, -187, 0
49: -219.813, 28, 0 84.55, -187, 0
50: -219.813, 28, 0 100.05, -187, 0
51: -219.813, 28, 0 108.55, -187, 0
52: -219.813, 28, 0 212.05, -187, 0
53: -219.813, 28, 0 206.05, -187, 0
54: -219.813, 28, 0 266.3, -187, 0
55: -219.813, 28, 0 218.05, -187, 0
56: -219.813, 28, 0 218.05, -187, 0
57: -219.813, 28, 0 215.55, -187, 0
58: -219.813, 28, 0 345.05, -35, 0
59: -219.813, 28, 0 333.05, -35, 0
60: -219.813, 28, 0 351.05, -35, 0
61: -219.813, 28, 0 348.55, -35, 0
62: -219.813, 28, 0 399.3, -35, 0
63: -219.813, 28, 0 351.05, -35, 0
64: -219.813, 28, 0 457.05, -35, 0
65: -219.813, 28, 0 451.05, -35, 0
66: -219.813, 28, 0 511.3, -35, 0
67: -219.813, 28, 0 463.05, -35, 0
68: -219.813, 28, 0 345.05, -187, 0
69: -219.813, 28, 0 333.05, -187, 0
70: -219.813, 28, 0 399.3, -187, 0
71: -219.813, 28, 0 351.05, -187, 0
72: -219.813, 28, 0 457.05, -187, 0
73: -219.813, 28, 0 451.05, -187, 0
74: -219.813, 28, 0 511.3, -187, 0
75: -219.813, 28, 0 462.8, -187, 0
76: -219.813, 28, 0 212.05, -27, 0
77: -219.813, 28, 0 96.55, -27, 0
78: -219.813, 28, 0 464.05, -187, 0
79: -219.813, 28, 0 464.05, -35, 0
80: -219.813, 28, 0 352.05, -187, 0
81: -219.813, 28, 0 352.05, -35, 0
82: -219.813, 28, 0 219.05, -187, 0
83: -219.813, 28, 0 219.05, -35, 0
84: -219.813, 28, 0 103.55, -187, 0
85: -219.813, 28, 0 103.55, -35, 0
86: -219.813, 28, 0 345.05, -27, 0
87: -219.813, 28, 0 457.05, -27, 0
88: -219.813, 28, 0 345.05, -35, 0
89: -219.813, 28, 0 38.601, 29, 0
0: 345.05, -187, 0 84.55, -187, 0
1: 345.05, -187, 0 38.8, -187, 0
2: 345.05, -187, 0 84.55, -35, 0
3: 345.05, -187, 0 38.8, -35, 0
4: 345.05, -187, 0 333.05, -35, 0
5: 345.05, -187, 0 287.3, -35, 0
6: 345.05, -187, 0 333.05, -187, 0
7: 345.05, -187, 0 287.3, -187, 0
8: 345.05, -187, 0 33.74, 28, 0
9: 345.05, -187, 0 -219.813, 28, 0
12: 345.05, -187, 0 351.05, -187, 0
13: 345.05, -187, 0 348.55, -187, 0
14: 345.05, -187, 0 457.05, -187, 0
15: 345.05, -187, 0 457.05, -35, 0
16: 345.05, -187, 0 463.05, -35, 0
17: 345.05, -187, 0 460.55, -35, 0
18: 345.05, -187, 0 463.05, -187, 0
19: 345.05, -187, 0 460.55, -187, 0
20: 345.05, -187, 0 451.05, -35, 0
21: 345.05, -187, 0 402.8, -35, 0
22: 345.05, -187, 0 451.05, -187, 0
23: 345.05, -187, 0 402.8, -187, 0
24: 345.05, -187, 0 96.55, -35, 0
25: 345.05, -187, 0 39.839, 26.331, 0
26: 345.05, -187, 0 206.05, -35, 0
27: 345.05, -187, 0 157.8, -35, 0
28: 345.05, -187, 0 206.05, -187, 0
29: 345.05, -187, 0 157.8, -187, 0
30: 345.05, -187, 0 96.55, -187, 0
31: 345.05, -187, 0 96.55, -35, 0
32: 345.05, -187, 0 212.05, -187, 0
33: 345.05, -187, 0 212.05, -35, 0
34: 345.05, -187, 0 218.05, -35, 0
35: 345.05, -187, 0 266.3, -35, 0
36: 345.05, -187, 0 108.55, -35, 0
37: 345.05, -187, 0 154.3, -35, 0
38: 345.05, -187, 0 108.55, -187, 0
39: 345.05, -187, 0 154.3, -187, 0
40: 345.05, -187, 0 96.55, -35, 0
41: 345.05, -187, 0 84.55, -35, 0
42: 345.05, -187, 0 100.05, -35, 0
43: 345.05, -187, 0 108.55, -35, 0
44: 345.05, -187, 0 212.05, -35, 0
45: 345.05, -187, 0 206.05, -35, 0
46: 345.05, -187, 0 215.55, -35, 0
47: 345.05, -187, 0 218.05, -35, 0
48: 345.05, -187, 0 96.55, -187, 0
49: 345.05, -187, 0 84.55, -187, 0
50: 345.05, -187, 0 100.05, -187, 0
51: 345.05, -187, 0 108.55, -187, 0
52: 345.05, -187, 0 212.05, -187, 0
53: 345.05, -187, 0 206.05, -187, 0
54: 345.05, -187, 0 266.3, -187, 0
55: 345.05, -187, 0 218.05, -187, 0
56: 345.05, -187, 0 218.05, -187, 0
57: 345.05, -187, 0 215.55, -187, 0
58: 345.05, -187, 0 345.05, -35, 0
59: 345.05, -187, 0 333.05, -35, 0
60: 345.05, -187, 0 351.05, -35, 0
61: 345.05, -187, 0 348.55, -35, 0
62: 345.05, -187, 0 399.3, -35, 0
63: 345.05, -187, 0 351.05, -35, 0
64: 345.05, -187, 0 457.05, -35, 0
65: 345.05, -187, 0 451.05, -35, 0
66: 345.05, -187, 0 511.3, -35, 0
67: 345.05, -187, 0 463.05, -35, 0
68: 345.05, -187, 0 345.05, -187, 0
0: 345.05, -35, 0 84.55, -187, 0
1: 345.05, -35, 0 38.8, -187, 0
2: 345.05, -35, 0 84.55, -35, 0
3: 345.05, -35, 0 38.8, -35, 0
4: 345.05, -35, 0 333.05, -35, 0
5: 345.05, -35, 0 287.3, -35, 0
6: 345.05, -35, 0 333.05, -187, 0
7: 345.05, -35, 0 287.3, -187, 0
8: 345.05, -35, 0 33.74, 28, 0
9: 345.05, -35, 0 -219.813, 28, 0
12: 345.05, -35, 0 351.05, -187, 0
13: 345.05, -35, 0 348.55, -187, 0
14: 345.05, -35, 0 457.05, -187, 0
15: 345.05, -35, 0 457.05, -35, 0
16: 345.05, -35, 0 463.05, -35, 0
17: 345.05, -35, 0 460.55, -35, 0
18: 345.05, -35, 0 463.05, -187, 0
19: 345.05, -35, 0 460.55, -187, 0
20: 345.05, -35, 0 451.05, -35, 0
21: 345.05, -35, 0 402.8, -35, 0
22: 345.05, -35, 0 451.05, -187, 0
23: 345.05, -35, 0 402.8, -187, 0
24: 345.05, -35, 0 96.55, -35, 0
25: 345.05, -35, 0 39.839, 26.331, 0
26: 345.05, -35, 0 206.05, -35, 0
27: 345.05, -35, 0 157.8, -35, 0
28: 345.05, -35, 0 206.05, -187, 0
29: 345.05, -35, 0 157.8, -187, 0
30: 345.05, -35, 0 96.55, -187, 0
31: 345.05, -35, 0 96.55, -35, 0
32: 345.05, -35, 0 212.05, -187, 0
33: 345.05, -35, 0 212.05, -35, 0
34: 345.05, -35, 0 218.05, -35, 0
35: 345.05, -35, 0 266.3, -35, 0
36: 345.05, -35, 0 108.55, -35, 0
37: 345.05, -35, 0 154.3, -35, 0
38: 345.05, -35, 0 108.55, -187, 0
39: 345.05, -35, 0 154.3, -187, 0
40: 345.05, -35, 0 96.55, -35, 0
41: 345.05, -35, 0 84.55, -35, 0
42: 345.05, -35, 0 100.05, -35, 0
43: 345.05, -35, 0 108.55, -35, 0
44: 345.05, -35, 0 212.05, -35, 0
45: 345.05, -35, 0 206.05, -35, 0
46: 345.05, -35, 0 215.55, -35, 0
47: 345.05, -35, 0 218.05, -35, 0
48: 345.05, -35, 0 96.55, -187, 0
49: 345.05, -35, 0 84.55, -187, 0
50: 345.05, -35, 0 100.05, -187, 0
51: 345.05, -35, 0 108.55, -187, 0
52: 345.05, -35, 0 212.05, -187, 0
53: 345.05, -35, 0 206.05, -187, 0
54: 345.05, -35, 0 266.3, -187, 0
55: 345.05, -35, 0 218.05, -187, 0
56: 345.05, -35, 0 218.05, -187, 0
57: 345.05, -35, 0 215.55, -187, 0
58: 345.05, -35, 0 345.05, -35, 0
0: 351.05, -187, 0 84.55, -187, 0
1: 351.05, -187, 0 38.8, -187, 0
2: 351.05, -187, 0 84.55, -35, 0
3: 351.05, -187, 0 38.8, -35, 0
4: 351.05, -187, 0 333.05, -35, 0
5: 351.05, -187, 0 287.3, -35, 0
6: 351.05, -187, 0 333.05, -187, 0
7: 351.05, -187, 0 287.3, -187, 0
8: 351.05, -187, 0 33.74, 28, 0
9: 351.05, -187, 0 -219.813, 28, 0
10: 351.05, -187, 0 345.05, -187, 0
11: 351.05, -187, 0 345.05, -35, 0
14: 351.05, -187, 0 457.05, -187, 0
15: 351.05, -187, 0 457.05, -35, 0
16: 351.05, -187, 0 463.05, -35, 0
17: 351.05, -187, 0 460.55, -35, 0
18: 351.05, -187, 0 463.05, -187, 0
19: 351.05, -187, 0 460.55, -187, 0
20: 351.05, -187, 0 451.05, -35, 0
21: 351.05, -187, 0 402.8, -35, 0
22: 351.05, -187, 0 451.05, -187, 0
23: 351.05, -187, 0 402.8, -187, 0
24: 351.05, -187, 0 96.55, -35, 0
25: 351.05, -187, 0 39.839, 26.331, 0
26: 351.05, -187, 0 206.05, -35, 0
27: 351.05, -187, 0 157.8, -35, 0
28: 351.05, -187, 0 206.05, -187, 0
29: 351.05, -187, 0 157.8, -187, 0
30: 351.05, -187, 0 96.55, -187, 0
31: 351.05, -187, 0 96.55, -35, 0
32: 351.05, -187, 0 212.05, -187, 0
33: 351.05, -187, 0 212.05, -35, 0
34: 351.05, -187, 0 218.05, -35, 0
35: 351.05, -187, 0 266.3, -35, 0
36: 351.05, -187, 0 108.55, -35, 0
37: 351.05, -187, 0 154.3, -35, 0
38: 351.05, -187, 0 108.55, -187, 0
39: 351.05, -187, 0 154.3, -187, 0
40: 351.05, -187, 0 96.55, -35, 0
41: 351.05, -187, 0 84.55, -35, 0
42: 351.05, -187, 0 100.05, -35, 0
43: 351.05, -187, 0 108.55, -35, 0
44: 351.05, -187, 0 212.05, -35, 0
45: 351.05, -187, 0 206.05, -35, 0
46: 351.05, -187, 0 215.55, -35, 0
47: 351.05, -187, 0 218.05, -35, 0
48: 351.05, -187, 0 96.55, -187, 0
49: 351.05, -187, 0 84.55, -187, 0
50: 351.05, -187, 0 100.05, -187, 0
51: 351.05, -187, 0 108.55, -187, 0
52: 351.05, -187, 0 212.05, -187, 0
53: 351.05, -187, 0 206.05, -187, 0
54: 351.05, -187, 0 266.3, -187, 0
55: 351.05, -187, 0 218.05, -187, 0
56: 351.05, -187, 0 218.05, -187, 0
57: 351.05, -187, 0 215.55, -187, 0
58: 351.05, -187, 0 345.05, -35, 0
59: 351.05, -187, 0 333.05, -35, 0
60: 351.05, -187, 0 351.05, -35, 0
61: 351.05, -187, 0 348.55, -35, 0
62: 351.05, -187, 0 399.3, -35, 0
63: 351.05, -187, 0 351.05, -35, 0
64: 351.05, -187, 0 457.05, -35, 0
65: 351.05, -187, 0 451.05, -35, 0
66: 351.05, -187, 0 511.3, -35, 0
67: 351.05, -187, 0 463.05, -35, 0
68: 351.05, -187, 0 345.05, -187, 0
69: 351.05, -187, 0 333.05, -187, 0
70: 351.05, -187, 0 399.3, -187, 0
71: 351.05, -187, 0 351.05, -187, 0
0: 348.55, -187, 0 84.55, -187, 0
1: 348.55, -187, 0 38.8, -187, 0
2: 348.55, -187, 0 84.55, -35, 0
3: 348.55, -187, 0 38.8, -35, 0
4: 348.55, -187, 0 333.05, -35, 0
5: 348.55, -187, 0 287.3, -35, 0
6: 348.55, -187, 0 333.05, -187, 0
7: 348.55, -187, 0 287.3, -187, 0
8: 348.55, -187, 0 33.74, 28, 0
9: 348.55, -187, 0 -219.813, 28, 0
10: 348.55, -187, 0 345.05, -187, 0
11: 348.55, -187, 0 345.05, -35, 0
14: 348.55, -187, 0 457.05, -187, 0
15: 348.55, -187, 0 457.05, -35, 0
16: 348.55, -187, 0 463.05, -35, 0
17: 348.55, -187, 0 460.55, -35, 0
18: 348.55, -187, 0 463.05, -187, 0
19: 348.55, -187, 0 460.55, -187, 0
20: 348.55, -187, 0 451.05, -35, 0
21: 348.55, -187, 0 402.8, -35, 0
22: 348.55, -187, 0 451.05, -187, 0
23: 348.55, -187, 0 402.8, -187, 0
24: 348.55, -187, 0 96.55, -35, 0
25: 348.55, -187, 0 39.839, 26.331, 0
26: 348.55, -187, 0 206.05, -35, 0
27: 348.55, -187, 0 157.8, -35, 0
28: 348.55, -187, 0 206.05, -187, 0
29: 348.55, -187, 0 157.8, -187, 0
30: 348.55, -187, 0 96.55, -187, 0
31: 348.55, -187, 0 96.55, -35, 0
32: 348.55, -187, 0 212.05, -187, 0
33: 348.55, -187, 0 212.05, -35, 0
34: 348.55, -187, 0 218.05, -35, 0
35: 348.55, -187, 0 266.3, -35, 0
36: 348.55, -187, 0 108.55, -35, 0
37: 348.55, -187, 0 154.3, -35, 0
38: 348.55, -187, 0 108.55, -187, 0
39: 348.55, -187, 0 154.3, -187, 0
40: 348.55, -187, 0 96.55, -35, 0
41: 348.55, -187, 0 84.55, -35, 0
42: 348.55, -187, 0 100.05, -35, 0
43: 348.55, -187, 0 108.55, -35, 0
44: 348.55, -187, 0 212.05, -35, 0
45: 348.55, -187, 0 206.05, -35, 0
46: 348.55, -187, 0 215.55, -35, 0
47: 348.55, -187, 0 218.05, -35, 0
48: 348.55, -187, 0 96.55, -187, 0
49: 348.55, -187, 0 84.55, -187, 0
50: 348.55, -187, 0 100.05, -187, 0
51: 348.55, -187, 0 108.55, -187, 0
52: 348.55, -187, 0 212.05, -187, 0
53: 348.55, -187, 0 206.05, -187, 0
54: 348.55, -187, 0 266.3, -187, 0
55: 348.55, -187, 0 218.05, -187, 0
56: 348.55, -187, 0 218.05, -187, 0
57: 348.55, -187, 0 215.55, -187, 0
58: 348.55, -187, 0 345.05, -35, 0
59: 348.55, -187, 0 333.05, -35, 0
60: 348.55, -187, 0 351.05, -35, 0
61: 348.55, -187, 0 348.55, -35, 0
62: 348.55, -187, 0 399.3, -35, 0
63: 348.55, -187, 0 351.05, -35, 0
64: 348.55, -187, 0 457.05, -35, 0
65: 348.55, -187, 0 451.05, -35, 0
66: 348.55, -187, 0 511.3, -35, 0
67: 348.55, -187, 0 463.05, -35, 0
68: 348.55, -187, 0 345.05, -187, 0
69: 348.55, -187, 0 333.05, -187, 0
70: 348.55, -187, 0 399.3, -187, 0
71: 348.55, -187, 0 351.05, -187, 0
72: 348.55, -187, 0 457.05, -187, 0
73: 348.55, -187, 0 451.05, -187, 0
74: 348.55, -187, 0 511.3, -187, 0
75: 348.55, -187, 0 462.8, -187, 0
76: 348.55, -187, 0 212.05, -27, 0
77: 348.55, -187, 0 96.55, -27, 0
78: 348.55, -187, 0 464.05, -187, 0
79: 348.55, -187, 0 464.05, -35, 0
80: 348.55, -187, 0 352.05, -187, 0
81: 348.55, -187, 0 352.05, -35, 0
82: 348.55, -187, 0 219.05, -187, 0
83: 348.55, -187, 0 219.05, -35, 0
84: 348.55, -187, 0 103.55, -187, 0
85: 348.55, -187, 0 103.55, -35, 0
86: 348.55, -187, 0 345.05, -27, 0
87: 348.55, -187, 0 457.05, -27, 0
88: 348.55, -187, 0 345.05, -35, 0
89: 348.55, -187, 0 38.601, 29, 0
0: 457.05, -187, 0 84.55, -187, 0
1: 457.05, -187, 0 38.8, -187, 0
2: 457.05, -187, 0 84.55, -35, 0
3: 457.05, -187, 0 38.8, -35, 0
4: 457.05, -187, 0 333.05, -35, 0
5: 457.05, -187, 0 287.3, -35, 0
6: 457.05, -187, 0 333.05, -187, 0
7: 457.05, -187, 0 287.3, -187, 0
8: 457.05, -187, 0 33.74, 28, 0
9: 457.05, -187, 0 -219.813, 28, 0
10: 457.05, -187, 0 345.05, -187, 0
11: 457.05, -187, 0 345.05, -35, 0
12: 457.05, -187, 0 351.05, -187, 0
13: 457.05, -187, 0 348.55, -187, 0
16: 457.05, -187, 0 463.05, -35, 0
17: 457.05, -187, 0 460.55, -35, 0
18: 457.05, -187, 0 463.05, -187, 0
19: 457.05, -187, 0 460.55, -187, 0
20: 457.05, -187, 0 451.05, -35, 0
21: 457.05, -187, 0 402.8, -35, 0
22: 457.05, -187, 0 451.05, -187, 0
23: 457.05, -187, 0 402.8, -187, 0
24: 457.05, -187, 0 96.55, -35, 0
25: 457.05, -187, 0 39.839, 26.331, 0
26: 457.05, -187, 0 206.05, -35, 0
27: 457.05, -187, 0 157.8, -35, 0
28: 457.05, -187, 0 206.05, -187, 0
29: 457.05, -187, 0 157.8, -187, 0
30: 457.05, -187, 0 96.55, -187, 0
31: 457.05, -187, 0 96.55, -35, 0
32: 457.05, -187, 0 212.05, -187, 0
33: 457.05, -187, 0 212.05, -35, 0
34: 457.05, -187, 0 218.05, -35, 0
35: 457.05, -187, 0 266.3, -35, 0
36: 457.05, -187, 0 108.55, -35, 0
37: 457.05, -187, 0 154.3, -35, 0
38: 457.05, -187, 0 108.55, -187, 0
39: 457.05, -187, 0 154.3, -187, 0
40: 457.05, -187, 0 96.55, -35, 0
41: 457.05, -187, 0 84.55, -35, 0
42: 457.05, -187, 0 100.05, -35, 0
43: 457.05, -187, 0 108.55, -35, 0
44: 457.05, -187, 0 212.05, -35, 0
45: 457.05, -187, 0 206.05, -35, 0
46: 457.05, -187, 0 215.55, -35, 0
47: 457.05, -187, 0 218.05, -35, 0
48: 457.05, -187, 0 96.55, -187, 0
49: 457.05, -187, 0 84.55, -187, 0
50: 457.05, -187, 0 100.05, -187, 0
51: 457.05, -187, 0 108.55, -187, 0
52: 457.05, -187, 0 212.05, -187, 0
53: 457.05, -187, 0 206.05, -187, 0
54: 457.05, -187, 0 266.3, -187, 0
55: 457.05, -187, 0 218.05, -187, 0
56: 457.05, -187, 0 218.05, -187, 0
57: 457.05, -187, 0 215.55, -187, 0
58: 457.05, -187, 0 345.05, -35, 0
59: 457.05, -187, 0 333.05, -35, 0
60: 457.05, -187, 0 351.05, -35, 0
61: 457.05, -187, 0 348.55, -35, 0
62: 457.05, -187, 0 399.3, -35, 0
63: 457.05, -187, 0 351.05, -35, 0
64: 457.05, -187, 0 457.05, -35, 0
65: 457.05, -187, 0 451.05, -35, 0
66: 457.05, -187, 0 511.3, -35, 0
67: 457.05, -187, 0 463.05, -35, 0
68: 457.05, -187, 0 345.05, -187, 0
69: 457.05, -187, 0 333.05, -187, 0
70: 457.05, -187, 0 399.3, -187, 0
71: 457.05, -187, 0 351.05, -187, 0
72: 457.05, -187, 0 457.05, -187, 0
0: 457.05, -35, 0 84.55, -187, 0
1: 457.05, -35, 0 38.8, -187, 0
2: 457.05, -35, 0 84.55, -35, 0
3: 457.05, -35, 0 38.8, -35, 0
4: 457.05, -35, 0 333.05, -35, 0
5: 457.05, -35, 0 287.3, -35, 0
6: 457.05, -35, 0 333.05, -187, 0
7: 457.05, -35, 0 287.3, -187, 0
8: 457.05, -35, 0 33.74, 28, 0
9: 457.05, -35, 0 -219.813, 28, 0
10: 457.05, -35, 0 345.05, -187, 0
11: 457.05, -35, 0 345.05, -35, 0
12: 457.05, -35, 0 351.05, -187, 0
13: 457.05, -35, 0 348.55, -187, 0
16: 457.05, -35, 0 463.05, -35, 0
17: 457.05, -35, 0 460.55, -35, 0
18: 457.05, -35, 0 463.05, -187, 0
19: 457.05, -35, 0 460.55, -187, 0
20: 457.05, -35, 0 451.05, -35, 0
21: 457.05, -35, 0 402.8, -35, 0
22: 457.05, -35, 0 451.05, -187, 0
23: 457.05, -35, 0 402.8, -187, 0
24: 457.05, -35, 0 96.55, -35, 0
25: 457.05, -35, 0 39.839, 26.331, 0
26: 457.05, -35, 0 206.05, -35, 0
27: 457.05, -35, 0 157.8, -35, 0
28: 457.05, -35, 0 206.05, -187, 0
29: 457.05, -35, 0 157.8, -187, 0
30: 457.05, -35, 0 96.55, -187, 0
31: 457.05, -35, 0 96.55, -35, 0
32: 457.05, -35, 0 212.05, -187, 0
33: 457.05, -35, 0 212.05, -35, 0
34: 457.05, -35, 0 218.05, -35, 0
35: 457.05, -35, 0 266.3, -35, 0
36: 457.05, -35, 0 108.55, -35, 0
37: 457.05, -35, 0 154.3, -35, 0
38: 457.05, -35, 0 108.55, -187, 0
39: 457.05, -35, 0 154.3, -187, 0
40: 457.05, -35, 0 96.55, -35, 0
41: 457.05, -35, 0 84.55, -35, 0
42: 457.05, -35, 0 100.05, -35, 0
43: 457.05, -35, 0 108.55, -35, 0
44: 457.05, -35, 0 212.05, -35, 0
45: 457.05, -35, 0 206.05, -35, 0
46: 457.05, -35, 0 215.55, -35, 0
47: 457.05, -35, 0 218.05, -35, 0
48: 457.05, -35, 0 96.55, -187, 0
49: 457.05, -35, 0 84.55, -187, 0
50: 457.05, -35, 0 100.05, -187, 0
51: 457.05, -35, 0 108.55, -187, 0
52: 457.05, -35, 0 212.05, -187, 0
53: 457.05, -35, 0 206.05, -187, 0
54: 457.05, -35, 0 266.3, -187, 0
55: 457.05, -35, 0 218.05, -187, 0
56: 457.05, -35, 0 218.05, -187, 0
57: 457.05, -35, 0 215.55, -187, 0
58: 457.05, -35, 0 345.05, -35, 0
59: 457.05, -35, 0 333.05, -35, 0
60: 457.05, -35, 0 351.05, -35, 0
61: 457.05, -35, 0 348.55, -35, 0
62: 457.05, -35, 0 399.3, -35, 0
63: 457.05, -35, 0 351.05, -35, 0
64: 457.05, -35, 0 457.05, -35, 0
0: 463.05, -35, 0 84.55, -187, 0
1: 463.05, -35, 0 38.8, -187, 0
2: 463.05, -35, 0 84.55, -35, 0
3: 463.05, -35, 0 38.8, -35, 0
4: 463.05, -35, 0 333.05, -35, 0
5: 463.05, -35, 0 287.3, -35, 0
6: 463.05, -35, 0 333.05, -187, 0
7: 463.05, -35, 0 287.3, -187, 0
8: 463.05, -35, 0 33.74, 28, 0
9: 463.05, -35, 0 -219.813, 28, 0
10: 463.05, -35, 0 345.05, -187, 0
11: 463.05, -35, 0 345.05, -35, 0
12: 463.05, -35, 0 351.05, -187, 0
13: 463.05, -35, 0 348.55, -187, 0
14: 463.05, -35, 0 457.05, -187, 0
15: 463.05, -35, 0 457.05, -35, 0
18: 463.05, -35, 0 463.05, -187, 0
19: 463.05, -35, 0 460.55, -187, 0
20: 463.05, -35, 0 451.05, -35, 0
21: 463.05, -35, 0 402.8, -35, 0
22: 463.05, -35, 0 451.05, -187, 0
23: 463.05, -35, 0 402.8, -187, 0
24: 463.05, -35, 0 96.55, -35, 0
25: 463.05, -35, 0 39.839, 26.331, 0
26: 463.05, -35, 0 206.05, -35, 0
27: 463.05, -35, 0 157.8, -35, 0
28: 463.05, -35, 0 206.05, -187, 0
29: 463.05, -35, 0 157.8, -187, 0
30: 463.05, -35, 0 96.55, -187, 0
31: 463.05, -35, 0 96.55, -35, 0
32: 463.05, -35, 0 212.05, -187, 0
33: 463.05, -35, 0 212.05, -35, 0
34: 463.05, -35, 0 218.05, -35, 0
35: 463.05, -35, 0 266.3, -35, 0
36: 463.05, -35, 0 108.55, -35, 0
37: 463.05, -35, 0 154.3, -35, 0
38: 463.05, -35, 0 108.55, -187, 0
39: 463.05, -35, 0 154.3, -187, 0
40: 463.05, -35, 0 96.55, -35, 0
41: 463.05, -35, 0 84.55, -35, 0
42: 463.05, -35, 0 100.05, -35, 0
43: 463.05, -35, 0 108.55, -35, 0
44: 463.05, -35, 0 212.05, -35, 0
45: 463.05, -35, 0 206.05, -35, 0
46: 463.05, -35, 0 215.55, -35, 0
47: 463.05, -35, 0 218.05, -35, 0
48: 463.05, -35, 0 96.55, -187, 0
49: 463.05, -35, 0 84.55, -187, 0
50: 463.05, -35, 0 100.05, -187, 0
51: 463.05, -35, 0 108.55, -187, 0
52: 463.05, -35, 0 212.05, -187, 0
53: 463.05, -35, 0 206.05, -187, 0
54: 463.05, -35, 0 266.3, -187, 0
55: 463.05, -35, 0 218.05, -187, 0
56: 463.05, -35, 0 218.05, -187, 0
57: 463.05, -35, 0 215.55, -187, 0
